Year,Horsepower,Cylinders,Mileage,Price,Age
2002,120.0,4.0,23,15420,23
2002,190.0,6.0,16,19675,23
2003,120.0,4.0,25,14770,22
2003,120.0,4.0,25,16570,22
2003,190.0,6.0,18,24670,22
2003,190.0,6.0,17,21970,22
2003,120.0,4.0,25,16270,22
2003,120.0,4.0,23,16220,22
2003,190.0,6.0,17,20320,22
2003,120.0,4.0,23,17670,22
2003,120.0,4.0,25,18270,22
2015,290.0,6.0,24,38500,10
2015,191.0,4.0,27,24300,10
2015,290.0,6.0,25,26700,10
2015,290.0,6.0,25,36700,10
2015,290.0,6.0,24,41700,10
2015,290.0,6.0,25,31700,10
2015,290.0,6.0,24,33500,10
2015,191.0,4.0,25,26100,10
2015,290.0,6.0,25,39900,10
2015,290.0,6.0,24,28500,10
2016,290.0,6.0,26,38300,9
2016,185.0,4.0,26,28200,9
2016,290.0,6.0,26,33900,9
2016,290.0,6.0,26,28700,9
2016,290.0,6.0,23,40100,9
2016,240.0,4.0,25,32900,9
2016,185.0,4.0,29,25100,9
2016,290.0,6.0,23,43300,9
2016,290.0,6.0,26,32100,9
2016,185.0,4.0,29,26400,9
2016,290.0,6.0,26,41500,9
2016,240.0,4.0,27,31100,9
2016,290.0,6.0,26,30500,9
2016,240.0,4.0,27,39900,9
2016,240.0,4.0,25,41700,9
2017,185.0,4.0,25,28500,8
2017,290.0,6.0,25,28990,8
2017,290.0,6.0,25,33100,8
2017,290.0,6.0,23,40400,8
2017,240.0,4.0,27,31500,8
2017,290.0,6.0,25,38600,8
2017,290.0,6.0,23,45700,8
2017,290.0,6.0,25,43900,8
2017,290.0,6.0,25,30790,8
2017,185.0,4.0,28,25400,8
2017,290.0,6.0,25,34900,8
2017,185.0,4.0,28,26700,8
2017,240.0,4.0,25,33300,8
2014,130.0,4.0,30,16900,11
2014,164.0,4.0,31,20500,11
2014,164.0,4.0,31,18400,11
2014,130.0,4.0,30,14900,11
2015,130.0,4.0,30,15190,10
2015,130.0,4.0,30,17190,10
2015,164.0,4.0,31,20790,10
2015,164.0,4.0,31,18690,10
2016,130.0,4.0,30,17400,9
2016,130.0,4.0,30,15900,9
2016,164.0,4.0,31,21300,9
2016,164.0,4.0,31,19400,9
2014,140.0,0.0,109,26685,11
2014,140.0,0.0,109,27010,11
2015,140.0,0.0,109,25170,10
2015,140.0,0.0,109,25560,10
2016,140.0,0.0,109,25510,9
2016,140.0,0.0,109,25120,9
2015,84.0,4.0,39,14040,10
2015,84.0,4.0,39,15095,10
2015,84.0,4.0,39,15440,10
2015,84.0,4.0,39,12270,10
2015,84.0,4.0,39,13580,10
2015,84.0,4.0,39,16535,10
2016,98.0,4.0,41,14685,9
2016,98.0,4.0,41,17285,9
2016,98.0,4.0,41,15785,9
2016,98.0,4.0,41,13760,9
2016,98.0,4.0,41,12660,9
2016,98.0,4.0,41,16185,9
2017,98.0,4.0,38,16325,8
2017,98.0,4.0,38,13000,8
2017,98.0,4.0,38,14100,8
2017,98.0,4.0,38,15925,8
2017,98.0,4.0,38,14825,8
2017,98.0,4.0,38,17425,8
2007,138.0,4.0,30,12895,18
2007,138.0,4.0,30,15995,18
2007,138.0,4.0,32,15895,18
2007,138.0,4.0,30,15995,18
2007,138.0,4.0,30,14895,18
2007,138.0,4.0,32,16995,18
2007,138.0,4.0,32,16995,18
2008,138.0,4.0,32,15895,17
2008,138.0,4.0,32,16995,17
2008,138.0,4.0,30,15995,17
2008,138.0,4.0,30,14895,17
2008,138.0,4.0,30,15995,17
2008,138.0,4.0,32,16995,17
2008,138.0,4.0,32,13895,17
2008,138.0,4.0,30,12895,17
2009,138.0,4.0,30,13550,16
2009,138.0,4.0,30,15550,16
2009,138.0,4.0,32,17450,16
2009,138.0,4.0,30,16695,16
2009,138.0,4.0,32,16550,16
2009,138.0,4.0,30,16450,16
2009,138.0,4.0,32,17695,16
2009,138.0,4.0,32,14550,16
1993,101.0,4.0,29,2000,32
1993,101.0,4.0,26,2000,32
1994,100.0,4.0,25,2000,31
1995,100.0,4.0,26,2000,30
2015,182.0,4.0,28,21900,10
2015,260.0,4.0,26,28100,10
2015,182.0,4.0,28,25300,10
2015,182.0,4.0,26,26800,10
2015,260.0,4.0,24,29600,10
2015,182.0,4.0,26,23400,10
2016,182.0,4.0,26,23650,9
2016,182.0,4.0,28,22150,9
2016,260.0,4.0,25,31490,9
2016,182.0,4.0,28,25350,9
2016,260.0,4.0,26,29990,9
2016,182.0,4.0,26,26850,9
2017,181.0,4.0,25,27000,8
2017,240.0,4.0,26,32500,8
2017,181.0,4.0,29,22990,8
2017,237.0,4.0,23,34000,8
2017,181.0,4.0,29,25500,8
2017,181.0,4.0,25,24490,8
1994,200.0,8.0,16,2000,31
1994,200.0,8.0,16,2000,31
1994,200.0,8.0,16,2000,31
1994,200.0,8.0,16,2000,31
1994,155.0,6.0,17,2000,31
1994,155.0,6.0,17,2000,31
1995,163.0,6.0,15,2000,30
1995,163.0,6.0,15,2000,30
2003,390.0,8.0,15,85542,22
2003,390.0,8.0,16,89622,22
2004,390.0,8.0,16,89622,21
2004,390.0,8.0,15,85542,21
2005,385.0,8.0,15,87252,20
2005,385.0,8.0,16,91415,20
2015,354.0,6.0,24,52700,10
2015,354.0,6.0,24,60200,10
2016,354.0,6.0,24,53300,9
2016,354.0,6.0,24,60800,9
2017,354.0,6.0,24,60800,8
2017,354.0,6.0,24,53300,8
2013,640.0,10.0,19,97395,12
2013,640.0,10.0,19,120395,12
2014,640.0,10.0,19,107385,11
2014,640.0,10.0,19,84885,11
2014,308.0,6.0,23,48065,11
2014,308.0,6.0,23,50955,11
2014,308.0,6.0,24,42880,11
2014,308.0,6.0,24,48145,11
2014,308.0,6.0,24,37505,11
2014,308.0,6.0,23,45375,11
2014,308.0,6.0,24,45255,11
2015,308.0,6.0,24,48920,10
2015,308.0,6.0,23,48840,10
2015,308.0,6.0,24,46030,10
2015,308.0,6.0,23,51730,10
2015,308.0,6.0,24,43640,10
2015,308.0,6.0,23,46135,10
2015,308.0,6.0,24,37605,10
2016,308.0,6.0,24,37605,9
2016,308.0,6.0,23,48840,9
2016,308.0,6.0,23,51730,9
2016,308.0,6.0,24,48920,9
2016,308.0,6.0,23,46135,9
2016,308.0,6.0,24,43640,9
2016,308.0,6.0,24,46030,9
2014,415.0,8.0,21,43475,11
2015,415.0,8.0,21,45745,10
2016,415.0,8.0,20,46575,9
2004,300.0,8.0,18,41620,21
2005,395.0,8.0,18,42555,20
2006,395.0,8.0,18,39240,19
1990,138.0,4.0,26,2000,35
1990,138.0,4.0,26,2000,35
1991,138.0,4.0,26,2000,34
1991,138.0,4.0,26,2000,34
1992,138.0,4.0,25,2000,33
1992,138.0,4.0,26,2000,33
1992,138.0,4.0,26,2000,33
1994,320.0,6.0,22,2823,31
1994,222.0,6.0,23,2350,31
1994,222.0,6.0,23,2203,31
1994,164.0,6.0,22,2000,31
1995,222.0,6.0,23,2575,30
1995,320.0,6.0,22,3219,30
1995,164.0,6.0,22,2000,30
1996,222.0,6.0,23,3044,29
1996,164.0,6.0,22,2231,29
1996,320.0,6.0,22,3732,29
2004,200.0,6.0,26,21975,21
2004,200.0,6.0,25,21450,21
2004,200.0,6.0,26,22695,21
2004,200.0,6.0,25,23520,21
2004,200.0,6.0,26,19690,21
2004,150.0,4.0,27,19970,21
2004,200.0,6.0,25,20820,21
2004,200.0,6.0,25,22370,21
2004,147.0,4.0,29,19850,21
2004,142.0,4.0,26,20675,21
2005,200.0,6.0,25,21735,20
2005,200.0,6.0,25,23335,20
2005,200.0,6.0,27,22980,20
2005,150.0,4.0,26,20255,20
2005,147.0,4.0,29,20135,20
2006,200.0,6.0,25,23755,19
2006,150.0,4.0,27,20825,19
2007,469.0,8.0,19,75010,18
2008,469.0,8.0,19,78775,17
2009,469.0,8.0,19,81795,16
2009,320.0,8.0,24,56345,16
2009,302.0,6.0,26,46845,16
2010,302.0,6.0,27,55945,15
2010,320.0,8.0,24,68785,15
2010,302.0,6.0,27,50385,15
2010,302.0,6.0,27,46845,15
2010,320.0,8.0,24,56345,15
2011,302.0,6.0,27,47280,14
2011,302.0,6.0,27,50820,14
2011,302.0,6.0,27,56380,14
2015,355.0,8.0,23,54205,10
2015,355.0,8.0,23,63785,10
2015,355.0,8.0,22,57205,10
2015,355.0,8.0,22,66785,10
2015,355.0,8.0,22,52000,10
2015,355.0,8.0,23,49000,10
2016,355.0,8.0,23,54730,9
2016,355.0,8.0,22,57730,9
2016,355.0,8.0,23,64440,9
2016,355.0,8.0,22,52700,9
2016,355.0,8.0,23,49700,9
2016,355.0,8.0,22,67440,9
2017,355.0,8.0,22,58045,8
2017,355.0,8.0,23,49915,8
2017,355.0,8.0,22,67730,8
2017,355.0,8.0,22,52915,8
2017,355.0,8.0,23,55045,8
2017,355.0,8.0,23,64730,8
1997,255.0,8.0,17,2468,28
1997,255.0,8.0,15,2585,28
1998,255.0,8.0,17,2790,27
1999,255.0,8.0,17,3420,26
1999,255.0,8.0,17,3051,26
1999,255.0,8.0,17,3372,26
1992,111.0,4.0,32,2000,33
1992,140.0,6.0,26,2000,33
1992,111.0,4.0,32,2000,33
1992,111.0,4.0,32,2000,33
1992,111.0,4.0,32,2000,33
1992,111.0,4.0,32,2000,33
1993,110.0,4.0,32,2000,32
1993,110.0,4.0,32,2000,32
1993,110.0,4.0,32,2000,32
1993,110.0,4.0,32,2000,32
1993,110.0,4.0,32,2000,32
1993,140.0,6.0,26,2000,32
1994,110.0,4.0,32,2000,31
1994,110.0,4.0,32,2000,31
1994,110.0,4.0,32,2000,31
1994,140.0,6.0,26,2000,31
1992,100.0,4.0,29,2000,33
1992,93.0,4.0,29,2000,33
1992,93.0,4.0,29,2000,33
1992,100.0,4.0,29,2000,33
1992,93.0,4.0,29,2000,33
1992,93.0,4.0,29,2000,33
1993,100.0,4.0,29,2000,32
1993,93.0,4.0,29,2000,32
1993,100.0,4.0,29,2000,32
1993,93.0,4.0,29,2000,32
1994,100.0,4.0,27,2000,31
1994,100.0,4.0,27,2000,31
1994,93.0,4.0,30,2000,31
1994,93.0,4.0,30,2000,31
2003,140.0,4.0,30,14930,22
2004,140.0,4.0,33,10895,21
2004,140.0,4.0,33,14930,21
2005,140.0,4.0,32,15205,20
2005,140.0,4.0,32,10895,20
2005,532.0,12.0,15,281170,20
2005,532.0,12.0,16,294080,20
2013,631.0,12.0,19,291900,12
1996,320.0,6.0,22,18255,29
1996,220.0,6.0,22,14977,29
1997,320.0,6.0,22,22001,28
1997,220.0,6.0,22,17320,28
1998,225.0,6.0,22,20596,27
1998,320.0,6.0,22,25279,27
1995,230.0,6.0,23,2000,30
1995,230.0,6.0,23,2000,30
1995,230.0,6.0,23,2230,30
1995,230.0,6.0,23,2000,30
1996,230.0,6.0,22,2472,29
1996,230.0,6.0,22,2283,29
1997,230.0,6.0,22,2749,28
1997,230.0,6.0,22,2512,28
1999,79.0,4.0,39,2000,26
2000,79.0,4.0,38,2000,25
2000,79.0,4.0,38,2000,25
2001,79.0,4.0,31,9949,24
2001,79.0,4.0,31,10949,24
2001,79.0,4.0,38,9299,24
2001,79.0,4.0,38,10299,24
2011,150.0,4.0,30,16599,14
2011,148.0,4.0,29,19349,14
2011,148.0,4.0,30,17099,14
2011,150.0,4.0,30,16999,14
2011,148.0,4.0,30,17849,14
2011,150.0,4.0,32,16479,14
2011,148.0,4.0,30,18999,14
2011,150.0,4.0,30,18249,14
2011,150.0,4.0,33,13499,14
2011,148.0,4.0,30,17799,14
2011,150.0,4.0,33,15195,14
2011,148.0,4.0,30,18299,14
2011,150.0,4.0,30,17099,14
2011,148.0,4.0,29,18599,14
2012,150.0,4.0,30,16799,13
2012,148.0,4.0,29,18875,13
2012,148.0,4.0,29,19649,13
2012,148.0,4.0,30,17999,13
2012,148.0,4.0,32,18199,13
2012,148.0,4.0,32,17399,13
2012,150.0,4.0,33,13699,13
2012,148.0,4.0,30,18499,13
2012,150.0,4.0,33,15495,13
2012,150.0,4.0,30,18549,13
2012,150.0,4.0,30,16999,13
2013,150.0,4.0,30,19349,12
2013,150.0,4.0,30,16999,12
2013,148.0,4.0,29,19175,12
2013,148.0,4.0,32,17849,12
2013,148.0,4.0,30,18349,12
2013,148.0,4.0,30,18799,12
2013,148.0,4.0,29,20449,12
2013,150.0,4.0,33,15845,12
1991,280.0,6.0,16,5667,34
1996,190.0,6.0,20,2563,29
1996,190.0,6.0,18,2922,29
1996,190.0,6.0,20,2506,29
1996,150.0,4.0,22,2141,29
1996,190.0,6.0,18,2802,29
1997,190.0,6.0,17,3143,28
1997,190.0,6.0,19,2806,28
1997,150.0,4.0,22,2348,28
1997,190.0,6.0,17,3042,28
1997,190.0,6.0,19,2767,28
1998,150.0,4.0,22,2540,27
1998,190.0,6.0,19,3058,27
1998,190.0,6.0,18,3586,27
1998,190.0,6.0,18,3480,27
1998,190.0,6.0,19,3214,27
2015,236.0,6.0,19,27355,10
2015,159.0,4.0,24,23075,10
2015,236.0,6.0,21,27235,10
2015,159.0,4.0,20,24800,10
2015,159.0,4.0,24,21865,10
2015,236.0,6.0,19,35725,10
2015,159.0,4.0,25,20965,10
2015,159.0,4.0,24,23625,10
2015,236.0,6.0,21,37615,10
2015,236.0,6.0,21,25060,10
2015,236.0,6.0,21,23960,10
2015,236.0,6.0,19,26355,10
2015,236.0,6.0,21,36705,10
2015,236.0,6.0,19,36635,10
2015,236.0,6.0,21,28235,10
2015,236.0,6.0,21,28735,10
2015,159.0,4.0,24,22525,10
2015,236.0,6.0,21,25560,10
2015,159.0,4.0,21,25700,10
2016,159.0,4.0,21,25185,9
2016,278.0,6.0,23,29275,9
2016,159.0,4.0,23,23660,9
2016,278.0,6.0,23,34700,9
2016,278.0,6.0,23,31420,9
2016,278.0,6.0,23,34090,9
2016,278.0,6.0,24,30025,9
2016,278.0,6.0,23,33310,9
2016,159.0,4.0,23,26635,9
2016,278.0,6.0,20,31680,9
2016,278.0,6.0,20,32460,9
2016,278.0,6.0,23,34090,9
2016,278.0,6.0,24,27355,9
2016,278.0,6.0,23,33310,9
2016,278.0,6.0,24,35105,9
2016,278.0,6.0,23,31920,9
2016,278.0,6.0,23,38180,9
2016,278.0,6.0,24,28345,9
2016,278.0,6.0,24,31125,9
2016,159.0,4.0,22,26735,9
2016,278.0,6.0,24,31625,9
2016,159.0,4.0,22,28820,9
2016,278.0,6.0,21,32460,9
2016,278.0,6.0,24,28845,9
2016,278.0,6.0,23,30530,9
2016,278.0,6.0,24,31125,9
2016,159.0,4.0,23,25745,9
2016,159.0,4.0,23,24490,9
2016,278.0,6.0,23,34700,9
2017,278.0,6.0,23,35315,8
2017,278.0,6.0,20,33075,8
2017,278.0,6.0,20,40760,8
2017,159.0,4.0,21,25645,8
2017,278.0,6.0,24,35720,8
2017,278.0,6.0,23,33770,8
2017,278.0,6.0,23,32765,8
2017,278.0,6.0,23,34705,8
2017,159.0,4.0,23,27095,8
2017,278.0,6.0,23,35315,8
2017,278.0,6.0,23,42760,8
2017,278.0,6.0,23,34705,8
2017,159.0,4.0,23,24950,8
2017,278.0,6.0,24,29690,8
2017,278.0,6.0,24,25730,8
2017,278.0,6.0,20,33075,8
2017,159.0,4.0,23,26205,8
2017,278.0,6.0,24,31740,8
2017,278.0,6.0,23,29735,8
2017,159.0,4.0,22,29280,8
2017,278.0,6.0,23,33770,8
2017,278.0,6.0,24,30485,8
2017,278.0,6.0,24,28700,8
2017,159.0,4.0,23,24120,8
2017,278.0,6.0,21,32390,8
2017,159.0,4.0,22,27195,8
2017,278.0,6.0,23,33265,8
2017,278.0,6.0,24,31740,8
2017,278.0,6.0,23,38795,8
2017,278.0,6.0,23,31875,8
2017,278.0,6.0,24,32240,8
2017,278.0,6.0,24,30190,8
2011,332.0,8.0,23,51145,14
2011,332.0,8.0,23,53950,14
2012,332.0,8.0,23,54775,13
2012,332.0,8.0,23,51970,13
2013,332.0,8.0,23,56425,12
2013,332.0,8.0,23,53620,12
2000,255.0,8.0,15,3465,25
2000,255.0,8.0,16,3413,25
2015,355.0,8.0,22,54505,10
2015,355.0,8.0,23,61085,10
2015,355.0,8.0,22,49300,10
2015,355.0,8.0,23,46300,10
2015,355.0,8.0,23,51505,10
2015,355.0,8.0,22,64085,10
2016,355.0,8.0,22,64740,9
2016,355.0,8.0,23,47000,9
2016,355.0,8.0,22,55030,9
2016,355.0,8.0,23,52030,9
2016,355.0,8.0,22,50000,9
2016,355.0,8.0,23,61740,9
2017,355.0,8.0,22,50215,8
2017,355.0,8.0,22,55345,8
2017,355.0,8.0,23,47215,8
2017,355.0,8.0,23,62030,8
2017,355.0,8.0,23,52345,8
2017,355.0,8.0,22,65030,8
2008,260.0,6.0,22,31620,17
2008,260.0,6.0,22,28880,17
2008,260.0,6.0,24,29770,17
2008,260.0,6.0,24,27030,17
2008,260.0,6.0,22,32600,17
2008,260.0,6.0,24,30750,17
2009,263.0,6.0,24,32325,16
2009,263.0,6.0,22,33180,16
2009,263.0,6.0,22,34175,16
2009,263.0,6.0,24,31330,16
2009,263.0,6.0,22,30120,16
2009,263.0,6.0,24,28270,16
2015,288.0,6.0,29,29485,10
2015,288.0,6.0,29,27055,10
2015,365.0,6.0,25,40220,10
2015,288.0,6.0,26,31335,10
2015,288.0,6.0,26,36255,10
2015,288.0,6.0,29,34405,10
2016,288.0,6.0,27,29540,9
2016,288.0,6.0,27,34460,9
2016,288.0,6.0,27,27110,9
2016,288.0,6.0,24,31390,9
2016,365.0,6.0,24,40275,9
2016,288.0,6.0,24,36310,9
2017,288.0,6.0,27,36855,8
2017,288.0,6.0,27,29775,8
2017,365.0,6.0,24,42520,8
2017,288.0,6.0,24,31625,8
2017,288.0,6.0,24,38705,8
2017,288.0,6.0,27,27345,8
1990,141.0,6.0,22,2000,35
1990,200.0,4.0,23,2000,35
1991,141.0,6.0,22,2000,34
2014,179.0,4.0,31,21400,11
2014,179.0,4.0,31,21440,11
2014,179.0,4.0,31,22440,11
2014,179.0,4.0,31,22400,11
2014,179.0,4.0,31,20210,11
2014,179.0,4.0,31,19210,11
2015,179.0,4.0,31,19210,10
2015,179.0,4.0,31,20360,10
2015,179.0,4.0,31,24340,10
2015,179.0,4.0,31,23190,10
2016,179.0,4.0,31,19385,9
2016,179.0,4.0,31,23190,9
2016,179.0,4.0,31,24340,9
2016,179.0,4.0,31,20535,9
1992,96.0,4.0,30,2000,33
1992,96.0,4.0,30,2000,33
1992,140.0,6.0,26,2000,33
1992,96.0,4.0,30,2000,33
1992,140.0,6.0,26,2000,33
1993,96.0,4.0,30,2000,32
1993,96.0,4.0,30,2000,32
1993,96.0,4.0,30,2000,32
1994,96.0,4.0,30,2000,31
1994,96.0,4.0,30,2000,31
1994,96.0,4.0,30,2000,31
1996,93.0,4.0,35,2000,29
1996,93.0,4.0,35,2000,29
1996,93.0,4.0,36,2000,29
1997,93.0,4.0,35,2012,28
1997,93.0,4.0,35,2041,28
1997,93.0,4.0,35,2000,28
1998,93.0,4.0,35,2148,27
2015,182.0,4.0,32,24070,10
2015,182.0,4.0,29,37240,10
2015,182.0,4.0,32,33065,10
2015,182.0,4.0,32,29820,10
2015,182.0,4.0,29,28310,10
2015,182.0,4.0,32,26560,10
2015,182.0,4.0,29,34815,10
2015,182.0,4.0,32,35490,10
2015,182.0,4.0,29,29810,10
2015,182.0,4.0,32,28060,10
2015,182.0,4.0,29,31570,10
2016,182.0,4.0,32,28300,9
2016,182.0,4.0,32,33975,9
2016,182.0,4.0,32,23975,9
2016,182.0,4.0,29,28550,9
2016,182.0,4.0,32,30620,9
2016,182.0,4.0,29,35725,9
2016,182.0,4.0,32,26800,9
2016,182.0,4.0,29,32370,9
2016,182.0,4.0,29,30050,9
2017,182.0,4.0,28,29050,8
2017,182.0,4.0,31,28800,8
2017,182.0,4.0,28,36025,8
2017,182.0,4.0,31,34275,8
2017,182.0,4.0,31,27300,8
2017,182.0,4.0,28,30550,8
2017,182.0,4.0,31,30920,8
2017,182.0,4.0,31,24070,8
2017,182.0,4.0,28,32670,8
2005,200.0,6.0,21,30990,20
2005,200.0,6.0,23,31170,20
2005,200.0,6.0,23,28110,20
2005,200.0,6.0,21,33855,20
2006,196.0,6.0,21,33250,19
2006,201.0,6.0,23,27250,19
2006,201.0,6.0,23,29750,19
2006,196.0,6.0,21,30250,19
2007,240.0,6.0,23,30780,18
2007,240.0,6.0,23,28000,18
2007,240.0,6.0,23,26660,18
2003,280.0,8.0,22,40355,22
2003,280.0,8.0,22,36815,22
2003,280.0,8.0,22,37855,22
2003,280.0,8.0,22,39310,22
2004,280.0,8.0,21,37435,21
2004,280.0,8.0,21,38480,21
2005,280.0,8.0,22,38355,20
2005,280.0,8.0,22,39415,20
2006,138.0,4.0,27,17095,19
2006,172.0,6.0,24,18595,19
2006,172.0,6.0,24,20595,19
2006,138.0,4.0,28,16095,19
2006,172.0,6.0,24,21595,19
2006,172.0,6.0,24,19595,19
2006,172.0,6.0,24,21195,19
2007,172.0,6.0,24,22095,18
2007,172.0,6.0,24,19395,18
2007,138.0,4.0,27,17795,18
2007,172.0,6.0,24,21695,18
2007,172.0,6.0,24,22795,18
2007,138.0,4.0,28,16695,18
2007,172.0,6.0,23,20495,18
2008,138.0,4.0,27,18370,17
2008,172.0,6.0,24,21270,17
2008,172.0,6.0,24,22620,17
2008,172.0,6.0,24,20170,17
2008,138.0,4.0,28,17270,17
2008,172.0,6.0,24,22770,17
2015,200.0,4.0,26,30225,10
2015,200.0,4.0,26,28230,10
2015,200.0,4.0,26,33235,10
2015,200.0,4.0,26,37650,10
2015,200.0,4.0,26,39625,10
2015,200.0,4.0,26,26255,10
2015,200.0,4.0,26,35565,10
2015,200.0,4.0,26,33590,10
2015,200.0,4.0,26,31260,10
2015,200.0,4.0,26,28250,10
2016,200.0,4.0,26,24890,9
2016,200.0,4.0,26,36420,9
2016,200.0,4.0,26,33365,9
2016,200.0,4.0,26,28700,9
2016,200.0,4.0,26,26865,9
2016,200.0,4.0,26,31390,9
2016,200.0,4.0,26,34445,9
2016,200.0,4.0,26,30675,9
2017,200.0,4.0,24,30095,8
2017,200.0,4.0,24,32070,8
2017,200.0,4.0,24,26970,8
2017,200.0,4.0,24,34580,8
2017,200.0,4.0,24,24995,8
2017,200.0,4.0,24,36475,8
2017,200.0,4.0,24,34500,8
2017,200.0,4.0,24,32605,8
2014,317.0,8.0,17,39780,11
2014,317.0,8.0,18,34440,11
2014,317.0,8.0,17,37580,11
2014,317.0,8.0,18,31910,11
2014,317.0,8.0,17,34760,11
2014,317.0,8.0,18,29360,11
2014,317.0,8.0,18,33990,11
2014,317.0,8.0,17,37320,11
2014,317.0,8.0,17,43280,11
2014,317.0,8.0,17,34640,11
2014,317.0,8.0,18,40580,11
2014,317.0,8.0,17,32210,11
2014,317.0,8.0,18,31790,11
2014,317.0,8.0,17,36840,11
2015,317.0,8.0,18,41160,10
2015,317.0,8.0,17,32490,10
2015,317.0,8.0,18,32060,10
2015,317.0,8.0,17,34910,10
2015,317.0,8.0,18,31940,10
2015,317.0,8.0,17,38170,10
2015,317.0,8.0,18,34140,10
2015,317.0,8.0,17,34790,10
2015,317.0,8.0,17,40370,10
2015,317.0,8.0,17,43860,10
2015,317.0,8.0,18,29640,10
2015,317.0,8.0,17,36990,10
2017,390.0,8.0,21,37670,8
2017,390.0,8.0,21,40700,8
2017,390.0,8.0,21,37810,8
2017,390.0,8.0,20,45020,8
2017,390.0,8.0,21,49460,8
2017,390.0,8.0,21,55400,8
2017,390.0,8.0,21,46380,8
2017,390.0,8.0,21,52310,8
2017,390.0,8.0,21,34780,8
2012,305.0,6.0,26,42985,13
2012,280.0,6.0,29,41635,13
2012,305.0,6.0,26,39255,13
2012,305.0,6.0,26,45185,13
2012,280.0,6.0,29,35705,13
2012,305.0,6.0,25,42985,13
2012,280.0,6.0,29,39435,13
2013,280.0,6.0,29,39635,12
2013,305.0,6.0,26,45385,12
2013,305.0,6.0,26,39455,12
2013,305.0,6.0,25,43185,12
2013,280.0,6.0,29,41835,12
2013,305.0,6.0,26,43185,12
2013,280.0,6.0,29,35905,12
2013,280.0,6.0,29,37405,12
2014,280.0,6.0,29,37530,11
2014,280.0,6.0,29,36030,11
2014,305.0,6.0,25,43310,11
2014,305.0,6.0,26,39580,11
2014,280.0,6.0,29,39760,11
2014,305.0,6.0,26,45510,11
2014,305.0,6.0,26,43310,11
2014,280.0,6.0,29,41960,11
2015,290.0,6.0,31,41575,10
2015,206.0,4.0,35,35500,10
2015,290.0,6.0,34,42600,10
2015,290.0,6.0,34,39375,10
2015,290.0,6.0,31,44800,10
2015,206.0,4.0,35,31445,10
2015,290.0,6.0,34,35320,10
2016,290.0,6.0,31,41575,9
2016,290.0,6.0,34,35320,9
2016,290.0,6.0,34,42600,9
2016,206.0,4.0,35,35750,9
2016,290.0,6.0,31,44800,9
2016,290.0,6.0,34,39375,9
2016,206.0,4.0,35,31695,9
2017,290.0,6.0,34,42600,8
2017,206.0,4.0,35,35950,8
2017,290.0,6.0,31,44800,8
2017,206.0,4.0,35,31900,8
2017,290.0,6.0,31,41600,8
2017,290.0,6.0,34,39400,8
2017,290.0,6.0,34,35350,8
1990,165.0,6.0,24,2000,35
1990,165.0,6.0,24,2000,35
1991,170.0,6.0,24,2000,34
1991,170.0,6.0,24,2000,34
1992,170.0,6.0,24,2000,33
1992,170.0,6.0,24,2000,33
2007,185.0,6.0,23,23965,18
2007,185.0,6.0,24,22455,18
2008,264.0,6.0,24,29745,17
2008,185.0,6.0,24,25145,17
2008,185.0,6.0,24,23520,17
2008,264.0,6.0,24,28120,17
2009,185.0,6.0,24,24820,16
2009,185.0,6.0,24,26815,16
2009,264.0,6.0,24,31415,16
2009,264.0,6.0,24,29420,16
2008,350.0,8.0,17,48390,17
2008,280.0,6.0,20,39300,17
2008,310.0,10.0,20,68340,17
2009,221.0,6.0,25,42800,16
2009,280.0,6.0,20,39300,16
2009,350.0,8.0,18,48900,16
2015,240.0,6.0,29,62200,10
2015,240.0,6.0,29,56670,10
2015,280.0,6.0,23,53170,10
2015,280.0,6.0,23,48745,10
2015,280.0,6.0,23,44705,10
2015,280.0,6.0,23,58700,10
2015,380.0,6.0,24,66995,10
2015,240.0,6.0,29,52245,10
2016,280.0,6.0,23,51450,9
2016,280.0,6.0,23,46745,9
2016,240.0,6.0,29,54950,9
2016,280.0,6.0,23,42705,9
2016,240.0,6.0,29,63245,9
2016,280.0,6.0,23,59745,9
2016,240.0,6.0,29,50245,9
2017,280.0,6.0,23,49495,8
2017,280.0,6.0,23,52795,8
2017,280.0,6.0,23,60195,8
2014,283.0,6.0,25,32995,11
2014,283.0,6.0,25,30765,11
2014,283.0,6.0,25,41995,11
2014,283.0,6.0,25,34465,11
2015,283.0,6.0,25,29995,10
2015,283.0,6.0,25,37945,10
2015,283.0,6.0,25,35315,10
2015,283.0,6.0,25,33695,10
2015,283.0,6.0,25,40295,10
2015,283.0,6.0,25,31465,10
2016,283.0,6.0,25,35845,9
2016,283.0,6.0,25,34145,9
2016,283.0,6.0,25,40645,9
2016,283.0,6.0,25,29995,9
2016,283.0,6.0,25,38445,9
2016,283.0,6.0,25,37345,9
2016,283.0,6.0,25,31875,9
2009,239.0,8.0,24,52055,16
2009,239.0,8.0,24,46385,16
2010,239.0,8.0,24,52595,15
2010,239.0,8.0,24,46925,15
2011,239.0,8.0,24,47225,14
2011,239.0,8.0,24,47000,14
2011,239.0,8.0,24,52895,14
2011,239.0,8.0,24,52670,14
2002,127.0,4.0,23,19060,23
2002,127.0,4.0,24,16790,23
2002,127.0,4.0,23,17890,23
2002,155.0,6.0,19,21510,23
2002,127.0,4.0,23,17200,23
2002,155.0,6.0,19,21935,23
2002,127.0,4.0,24,16100,23
